Time(s),Ego_Speed(km/h),Target_Speed(km/h),Actual_Distance(m),Desired_Distance(m),Lane_Offset
19.186635971069336,30.4876144460334,30.139803363347298,21.71026419633415,21.937563581129666,-0.04496761038899422
19.262391090393066,31.335273234434236,29.98320177265776,21.69016794339551,22.408485130241242,-0.04338068887591362
19.346213340759277,31.85137512256575,29.027431316857566,21.63976701149594,22.695208401425415,-0.04069514200091362
19.422613382339478,32.11538023592314,27.908984089739437,21.562377895739925,22.84187790884619,-0.03739924728870392
19.49623417854309,31.98802050464891,26.799919429155707,21.460760123313698,22.771122502582728,-0.03364558890461922
19.571545839309692,31.565706744139437,25.687230583254287,21.341189650771373,22.53650374674413,-0.029693568125367165
19.647291660308838,30.97894058384303,24.790024356542585,21.211724923851378,22.210522546579462,-0.026000944897532463
19.721339225769043,30.36008080611147,24.398981570809067,21.083714456364618,21.866711558950815,-0.022827107459306717
19.803162336349487,29.55801657584541,24.492324313757862,20.959177761158397,21.421120319914117,-0.020065268501639366
19.88038945198059,28.73868261853302,25.13914962089502,20.87022168939489,20.9659347880739,-0.018173180520534515
19.95505452156067,27.988071766417363,26.497613317551902,20.823368115422937,20.548928759120756,-0.017044031992554665
20.031909227371216,27.2709509254073,27.735966938683397,20.816828766887756,20.150528291892943,-0.016433680430054665
20.105956315994263,26.664892817651875,29.07800781560637,20.850291686479505,19.81382934313993,-0.016235316172242165
20.184038877487183,26.285436203725528,30.82524158838891,20.924710791872936,19.603020113180847,-0.016357386484742165
20.259092569351196,26.133319056037273,32.45558965368378,21.040325437694097,19.518510586687373,-0.016647303476929665
20.340686559677124,26.061260283752155,33.73002204362713,21.192150501067605,19.478477935417864,-0.017135584726929665
20.41401195526123,26.16620653359745,34.05323338548949,21.353413227801934,19.536781407554138,-0.017684901133179665
20.489135026931763,26.818278224898254,33.806005052192255,21.507528556168978,19.899043458276807,-0.018493615090847015
20.56725263595581,27.292198769413297,32.71317449414274,21.639046277635025,20.162332649674052,-0.019622765481472015
20.642285585403442,28.16248279578056,31.48087888278858,21.726313093707773,20.64582377543364,-0.021057089790701866
20.72433304786682,29.074154406568343,30.025205894782143,21.767164562412816,21.15230800364908,-0.022872883826494217
20.797508239746094,29.996136754880734,29.02856133233014,21.76038444190567,21.664520419378185,-0.024703936651349068
20.871087551116943,31.05816774884989,28.5991503213617,21.721253479463385,22.25453763824994,-0.02658076584339142
20.950802326202393,31.568269265663133,28.68025824574582,21.659910097488545,22.537927369812852,-0.02856440655887127
21.030327796936035,31.936588156778186,29.207351048767652,21.597037584145347,22.74254897598788,-0.03018183819949627
21.106569290161133,31.997402417268813,30.506518599657042,21.553781859019487,22.77633467626045,-0.03132624551653862
21.18363308906555,31.72446636482201,31.503357135004013,21.53834273277226,22.624703536012227,-0.03190607950091362
21.257700204849243,31.342707810318494,32.9220079790182,21.55633473881874,22.41261545017694,-0.03167719766497612
